SPECTRUM DATA FILE
SpectrumCount:	7
PixelCount:	2500
UserName:	Atto
SampleName:	
LightSource:	
Comments:	
DeviceName:	Qmini
DeviceManufacturer:	RGB Photonics
DeviceSerialNo:	20020

Name:	press0_2	press0_4	press0_6	press0_8	press1_0	press1_2	press1_4
Date:	2022-02-16T16:39:57.0793301+00:00	2022-02-16T16:41:53.4875983+00:00	2022-02-16T16:42:37.8891153+00:00	2022-02-16T16:43:58.5908464+00:00	2022-02-16T16:44:44.0927301+00:00	2022-02-16T16:47:09.5960090+00:00	2022-02-16T16:48:10.2987359+00:00
ExposureTime:	0.1	0.1	0.1	0.1	0.1	0.1	0.1
TemporalAvg:	10	10	10	10	10	10	10
IntensityUnit:	ADCvalue	ADCvalue	ADCvalue	ADCvalue	ADCvalue	ADCvalue	ADCvalue
CCDLoadLevel:	0.2710881	0.222379	0.1448925	0.08582424	0.06430244	0.06372198	0.05398405
Temperature:	24.6405	24.53796	24.53796	24.6405	24.53796	24.6405	24.53796
DiagramColor:	200	16711680	49152	16711935	42495	12632064	3368611
ProcessingSteps:	783	783	783	783	783	783	783

Wavelength [nm]	Intensity1	Intensity2	Intensity3	Intensity4	Intensity5	Intensity6	Intensity7
265.718	-11.62453	7.192359	-10.14439	-16.82644	3.254199	-13.11671	0.1146533
266.0593	-5.25114	4.463528	2.322507	-1.415086	6.373293	-17.25807	-4.283122
266.4005	-2.533994	1.033686	-3.706285	3.961758	-0.881388	-17.10788	-8.125474
266.7419	-4.554231	-6.864166	-6.169906	5.777822	-2.443931	-9.467783	1.554086
267.0831	3.219964	-6.302851	-15.20387	-0.4625601	-4.429191	-7.617208	7.468651
267.4244	3.622342	5.552117	-9.822838	-10.17931	0.9947691	-14.14097	8.998948
267.7657	2.457064	8.071808	-15.50768	-16.98778	-2.636598	-21.02427	-2.243945
268.1069	2.066704	2.562551	-12.27018	-9.100451	-1.70975	-19.57353	-11.53185
268.4482	-0.6179976	-5.472342	-14.66544	-6.849946	2.417203	-9.531614	-14.18521
268.7894	-0.8728469	3.079876	-5.82241	-8.869764	9.07634	-15.18891	-3.939034
269.1306	0.9867169	7.07521	-2.182505	-5.062113	4.466368	-12.8824	8.661293
269.4719	5.095279	18.19401	3.064996	-3.691311	4.119705	-16.34283	3.594829
269.8131	7.698254	10.92858	3.655198	-11.27374	8.226807	-10.76986	-9.329138
270.1543	12.32228	6.243807	10.54146	-12.80076	5.842373	-12.09492	-8.59539
270.4955	-3.705885	2.754215	-1.359634	-14.79625	3.767842	-10.65517	1.39066
270.8367	-13.4381	10.31437	-6.808032	-3.831094	1.755357	-3.964962	8.435904
271.1779	-19.07466	18.93634	-13.35789	-11.53354	-1.967186	-4.819626	-1.872999
271.519	-4.198491	21.20919	-7.777986	-11.79862	-5.679406	-8.235015	0.03206635
271.8602	-2.784487	18.03899	-8.638426	-17.16947	2.669806	-12.79741	-0.7795908
272.2014	5.08545	16.09921	-1.180805	-8.469177	5.26842	-11.02014	4.261604
272.5425	2.925022	3.82606	-0.7789563	-10.91975	-2.241801	-14.52584	-11.05195
272.8836	7.810721	1.566536	-3.362124	0.4992976	-5.104665	-10.52989	-10.6323
273.2248	-3.650198	8.311121	-5.227777	-13.73803	-3.368765	-15.06953	-8.002558
273.5659	-6.681176	17.43658	5.577596	-17.35202	3.47866	-14.70467	-2.396791
273.907	-7.334938	4.405233	-1.39863	-12.21039	8.158917	-13.62043	-7.935559
274.2481	-3.129078	3.845496	-9.547713	-1.359167	25.65479	-4.269074	-4.485827
274.5892	-0.2708931	2.553343	-10.05895	-22.99558	10.40444	-6.564609	-3.508596
274.9303	6.739514	9.4448	-1.884333	-24.52181	1.482592	-3.419806	2.228834
275.2714	14.11186	10.53728	-6.404313	-22.57576	-7.614086	-11.61986	-0.3371691
275.6125	7.659428	2.701308	-6.23675	-8.188525	6.672246	-10.58282	6.759008
275.9536	12.35878	-1.677036	-5.124127	-5.21202	-2.613496	-9.625584	8.174416
276.2946	18.89502	9.107373	4.0675	0.08280846	-2.058748	2.80127	15.32832
276.6357	10.2768	21.67862	1.846944	-12.77455	-4.330866	-8.46519	-5.481209
276.9767	-8.551355	12.61352	4.060606	-6.906612	-13.00316	-7.656204	-3.317279
277.3177	-20.38705	-4.787893	4.988375	-7.480535	-18.56478	-1.331877	-5.094722
277.6588	-11.67	-2.348798	6.033338	-0.9099017	-6.973676	6.421719	9.987912
277.9998	-11.22747	5.288743	3.775707	-9.862874	7.197124	-10.50342	4.68607
278.3408	7.078	10.11306	-6.269734	-3.127684	10.61982	-27.41469	14.32305
278.6818	12.9937	0.9935903	-11.55651	-4.17817	9.621507	-23.61582	11.05604
279.0228	11.84879	3.316771	-8.264755	-2.429403	13.62582	-13.90624	12.84747
279.3638	-8.28139	3.902062	4.96718	-11.92673	8.332306	-10.09781	-1.625126
279.7047	-5.078721	1.624383	4.843293	-5.910021	8.218404	-10.70763	1.663576
280.0457	2.609906	-0.9118934	-4.841295	-3.443232	2.707057	-9.076659	11.41841
280.3867	5.393489	2.711843	-8.651493	-14.36566	8.735951	-11.36198	11.25512
280.7276	-6.883314	2.764806	0.2408939	-21.82917	0.1284834	-9.950676	-3.79427
281.0686	-9.482942	2.331315	1.370395	-11.42753	-2.137842	-3.460952	-4.215044
281.4095	-1.483141	5.051058	2.997696	0.4493289	-11.49757	6.582628	4.709272
281.7504	11.08592	6.293544	-2.165307	-3.645503	-8.357147	2.831893	8.454602
282.0914	6.271205	-2.423347	-9.997533	-18.22902	-7.870961	-10.3575	4.27327
282.4323	10.95296	-0.845803	-8.776141	-23.11446	-2.082796	-10.62616	-1.681714
282.7732	-4.240324	9.422462	-9.929169	-42.34379	-7.07451	-19.23905	3.485074
283.1141	-8.505211	14.11189	-8.863543	-43.37736	-8.810221	-13.76498	6.953286
283.455	-15.78991	-1.221842	-15.10379	-26.63158	-0.9763709	-13.40625	3.212245
283.7958	1.391777	-6.87039	5.695086	-5.826961	2.046137	-6.043287	4.64176
284.1367	-2.997515	-6.961652	-10.13208	-8.777497	-4.839074	-8.075776	-1.815042
284.4776	4.215418	-3.880689	-14.07652	-7.009526	-9.432045	1.534061	-1.061614
284.8184	6.77084	-0.4970182	-15.49745	0.2963938	-1.438134	-2.348322	-7.522256
285.1593	0.6983328	9.366221	-1.979631	2.982749	-0.2062772	-13.70612	-1.901554
285.5001	-8.492144	5.138707	-9.608163	-8.491119	2.677055	-20.53763	-6.578857
285.8409	-17.45267	-4.505776	-6.944929	-23.43986	6.631516	-29.18672	-3.105355
286.1818	-14.4637	-2.230279	-7.342331	-24.78294	5.715434	-27.88169	-4.962437
286.5226	-4.089365	9.584626	-8.101066	-14.90073	-2.294245	-12.18118	-0.3345141
286.8634	9.562322	9.051215	-9.170026	-23.4114	-3.393789	-1.475527	6.163104
287.2042	-2.889523	17.38506	-11.35271	-35.36766	0.7407233	-17.63341	12.53357
287.545	-12.78061	9.558285	-7.434855	-18.17874	7.658467	-22.47046	-3.87945
287.8857	-9.712321	8.215513	2.544158	-1.956642	8.00721	-16.50898	-12.74282
288.2265	-8.671483	-0.4817326	6.723158	-1.565513	-5.876239	-6.138196	-6.515018
288.5673	-1.279244	5.63621	-1.226952	-4.291077	-17.31701	-8.834241	6.957613
288.908	10.3592	-9.219388	-2.673114	-2.31758	-9.397669	-3.909919	-0.05050488
289.2487	22.14306	-1.083518	0.8085963	-11.03527	-2.108621	-12.82249	-5.99797
289.5895	13.34111	3.850531	-3.86384	-13.00944	-3.293936	-17.13778	-7.618831
289.9302	-2.621389	22.64794	-13.25411	-19.87934	5.230866	-21.51528	-2.727882
290.2709	-4.288893	2.945963	-16.1068	-9.211503	7.161082	-20.82434	-1.84232
290.6117	-6.747532	7.128006	-16.10194	-31.19388	4.840889	-46.63377	-2.589116
290.9524	-3.864203	-0.7532768	-11.61104	-21.90219	5.930596	-39.05384	-7.192621
291.2931	-2.867978	3.141498	-4.614615	-7.816572	5.889418	-21.32247	1.885921
291.6338	10.27862	-10.93291	-6.999397	7.040762	-7.783968	-0.6780831	-2.103281
291.9744	1.944428	-7.103756	-14.67432	-10.56451	-8.574249	-5.25067	0.6792846
292.3151	7.911124	2.445316	-8.681291	-10.35334	-2.387419	-2.254324	3.348243
292.6558	4.586066	5.26955	1.748327	1.938016	0.9782577	1.754814	9.274725
292.9964	3.979328	-1.378994	-7.633839	-7.978587	5.970821	-7.159007	-5.176681
293.3371	-6.213062	6.95728	-14.9311	-13.15824	9.046614	-18.48921	4.601492
293.6777	2.974077	19.23063	-11.96802	-11.00295	4.146472	-20.44331	-2.549896
294.0183	2.488249	22.81993	2.093674	0.2018839	0.2915503	-7.999727	-1.622001
294.3589	10.77339	10.61786	8.004021	-5.154278	8.743249	-8.356339	-3.314994
294.6996	2.47789	11.55472	10.04659	-12.58093	9.848219	-11.00725	7.037187
295.0402	-0.4033737	12.97527	-2.23412	-13.89537	5.652828	-3.220459	-4.492442
295.3807	0.9914494	12.25369	-3.659312	-12.56531	-5.437569	-10.92518	-2.754733
295.7213	0.5544161	13.41963	1.314443	-14.83385	-5.709309	-28.42563	0.4808226
296.0619	-6.726802	8.729927	5.827104	-14.07749	0.02423295	-17.82725	1.990132
296.4025	-5.879858	2.005067	10.45039	-9.25732	3.289509	-1.486717	-6.313481
296.743	13.77147	-7.169346	13.73061	-8.122639	-5.829511	1.206843	1.909413
297.0836	7.592197	-4.536655	7.593892	-17.13355	-17.54559	-12.28464	-2.179061
297.4241	7.868172	2.624438	5.531418	-23.52159	-5.674716	-4.762689	0.007845159
297.7647	3.2588	2.055673	6.349803	-17.12878	12.88801	-8.038993	0.1236562
298.1052	12.7961	9.508037	1.287606	-13.83449	15.95179	-21.87127	0.371178
298.4457	13.75992	6.261477	-15.45897	-12.93682	1.584602	-26.41479	-12.51027
298.7862	21.91397	4.354458	-12.53051	-6.949786	1.278546	-12.5934	-9.604072
299.1267	17.09761	-0.8517728	-15.22398	-6.524302	-3.06575	-6.491272	2.690055
299.4672	4.309489	15.37259	-4.963406	-17.18684	-7.678834	-17.49369	13.27488
299.8077	2.951245	11.17077	0.7106518	-12.39279	-15.15877	-17.29048	-3.426474
300.1482	6.767229	5.671127	6.694717	-6.540277	-12.84925	-7.000206	-15.11633
300.4886	3.717463	10.74807	-11.38285	-22.64139	-17.03428	-15.46708	-19.16832
300.8291	-7.98891	21.92119	-9.382521	-25.60098	-7.809771	-28.29104	-5.48482
301.1696	-8.515671	15.17037	2.363884	-13.02125	-1.790856	-29.46532	1.099245
301.51	-0.8347075	1.069756	5.853887	-4.908451	4.377579	-13.50896	-1.16771
301.8505	7.70428	4.112489	-8.679146	-3.257474	-1.619656	-5.169892	-5.416941
302.1909	6.815625	19.3518	-2.570389	-7.358895	-10.11857	-2.408594	-8.785338
302.5313	1.408167	20.41318	-2.538677	-13.0658	-12.76843	-5.725459	1.955522
302.8717	1.365081	14.57857	-3.741512	-7.426469	-5.73096	-3.274622	-0.1939883
303.2121	2.63987	2.677656	-4.487273	6.105665	-2.278381	0.2264272	-6.927435
303.5525	6.589131	2.810488	12.35555	10.32422	-1.837118	5.009958	-22.33639
303.8929	1.327238	0.1759409	3.727897	-5.893868	-3.419339	-0.1316934	-20.13887
304.2332	-1.454693	5.860813	-7.042617	-3.29128	-5.954504	-13.82283	-10.58801
304.5736	-12.32562	6.608653	-13.87099	-16.07037	-5.671004	-17.95622	0.9351903
304.914	-9.130915	5.651171	2.57122	-14.02019	-6.860612	-4.567843	-7.396404
305.2543	-10.59545	11.19928	5.457135	-16.43934	-3.110986	-1.639013	-8.126411
305.5947	-13.81016	10.59958	3.167141	-7.791519	-0.1416486	-2.285943	-0.6173736
305.935	-16.0466	3.633522	-0.2452651	-12.18596	0.4198164	-5.45159	5.336792
306.2753	-13.70903	1.58903	10.55343	-6.622595	-13.16058	-5.60813	-3.646436
306.6156	-7.594921	8.979652	7.635016	-13.45012	-8.047213	-17.92346	-4.400087
306.9559	7.441782	9.136421	-1.814653	-21.85583	-2.919737	-6.499617	5.212684
307.2962	13.96504	1.437694	-10.02482	-18.35538	1.091189	-4.313945	6.725126
307.6365	4.497918	-2.704582	-6.005119	3.602659	-0.4359596	-2.9812	6.719303
307.9768	-6.386964	6.380387	-10.39022	-8.988681	-4.317773	-23.40694	-2.059224
308.3171	6.285723	5.717839	-6.182589	1.482963	-9.949892	-15.84296	6.261497
308.6573	9.313958	10.21993	-3.621934	-6.627145	-4.591873	-3.40992	3.219606
308.9976	5.073703	9.657722	0.252805	1.25085	-0.6366426	10.69919	7.978767
309.3379	-2.967674	15.42708	-6.881397	-18.74414	-12.22376	-1.644416	-5.891941
309.6781	-0.9313948	-0.1199357	1.921866	-5.312924	-17.16706	-11.271	0.5034758
310.0183	-10.15222	8.963398	7.127996	-19.75414	-12.86984	-15.6138	0.1821412
310.3586	-16.72762	15.89666	2.259778	-13.14363	-4.433353	-7.292325	9.99533
310.6988	-1.692638	10.84257	-2.759601	-12.91232	3.472499	-8.346747	8.18867
311.0389	13.15386	-1.606203	0.9076062	-6.347527	6.361026	-8.902713	7.131822
311.3792	17.9332	-3.81327	6.874412	-0.5484111	1.296612	-15.97355	4.749897
311.7193	10.77121	2.793206	-3.223218	3.046221	1.639246	-3.104941	4.495261
312.0595	3.852787	8.52703	-14.54511	-8.219084	-2.214281	-5.686938	6.496647
312.3997	-5.907006	13.02313	-14.60878	-18.28018	0.7338239	1.836104	0.2407457
312.7398	-10.84123	3.047662	-10.9003	-12.89337	-5.652023	-9.073575	5.881297
313.08	-6.186139	6.302172	-7.90205	2.658124	2.709535	3.068254	7.946448
313.4201	-0.1809721	1.436893	-0.7446844	3.435573	-3.035475	-0.3663519	5.801915
313.7603	5.581635	-11.31081	14.74577	5.92487	-1.262208	-6.136714	-0.8837871
314.1004	14.25697	-18.9927	11.09435	-10.7739	-13.59999	-24.0213	-5.962646
314.4405	20.48607	2.23492	5.921262	-9.35525	-11.11378	-6.063996	-5.154681
314.7806	18.60083	13.84184	-3.525435	-8.856813	-13.20713	-0.5114601	-1.811156
315.1207	2.944251	17.06644	-5.59109	1.150011	-3.160571	-0.8498954	10.88847
315.4608	-0.5260471	7.542722	-8.993521	-2.157499	0.9903865	-16.34635	1.002918
315.8009	6.58361	8.478482	-3.347786	-6.557631	2.957441	-7.051189	-8.148654
316.141	7.430036	7.153163	0.00835043	-15.36499	-5.084147	-12.60369	-6.204964
316.481	7.982568	7.630826	2.510607	-15.10172	7.005998	-1.206363	10.44676
316.8211	3.064658	4.102842	-0.1934451	-7.272613	13.8286	-13.21858	12.8494
317.1612	0.689391	3.695824	-2.943693	-4.271508	12.85662	-11.63242	11.44077
317.5012	-7.219206	-0.4697432	-2.279422	-17.65	-1.125707	-20.81562	0.5426203
317.8412	-9.414521	-10.29108	1.033783	-9.578092	-3.840745	-13.12326	-4.269245
318.1812	-3.88072	-8.477085	-6.703782	-2.771579	-9.74882	-12.69274	-3.859557
318.5213	7.055611	-2.722927	-7.220249	4.378118	-1.221813	-6.202944	6.096339
318.8613	14.82688	5.211612	-5.275868	-1.70198	0.5765623	-3.971207	-5.624605
319.2013	13.43352	5.001035	-3.238408	-10.09515	5.430953	-13.35484	-10.17047
319.5413	10.49777	2.835807	-1.269632	-15.91259	-2.467385	-9.218621	-6.029068
319.8812	2.649172	3.604667	2.639471	-17.12007	-1.301777	-8.415764	2.443444
320.2212	2.52045	10.19526	0.3289422	-7.88941	-10.40238	-7.222061	-8.159635
320.5612	6.482868	14.02916	-6.273953	-10.93679	-9.000503	-7.777595	-14.16122
320.9011	12.56298	12.64095	-5.201947	-9.604364	-3.595725	-13.89127	-9.554495
321.2411	7.872787	0.1463376	1.55344	-7.45698	1.821672	-18.12134	-1.239246
321.581	2.97422	-1.058931	-4.535112	-9.140842	-7.224956	-20.68181	-0.6692697
321.9209	2.751502	2.618356	-0.3089866	-10.85968	-13.31646	-9.787193	-3.294083
322.2608	9.568873	7.375117	-3.464559	-3.759604	-10.96831	-7.541016	-7.038219
322.6007	15.31939	9.079397	10.33789	8.496684	-1.883893	-3.107981	-10.25606
322.9406	8.467441	12.6651	2.668451	-2.030714	-3.370852	-9.407198	-7.915241
323.2805	-5.26427	19.91903	3.08608	-19.82341	2.692115	-16.46694	3.923838
323.6204	-26.44473	8.87354	-10.87171	-33.28595	6.444257	-20.31534	2.963924
323.9603	-21.73505	11.85432	-4.127762	-15.87777	7.151396	-8.985234	1.368479
324.3002	-13.20098	0.4455863	-0.7499709	-0.3075719	-8.135691	-5.660138	-0.2143677
324.64	-2.61529	-2.305531	-6.435758	3.729566	-8.166636	-9.889228	7.098577
324.9799	-7.863237	-1.577018	-6.674719	-16.83359	-5.794586	-16.32597	6.520278
325.3197	-1.730999	15.19344	-3.856925	-18.15385	3.736463	-12.98519	12.54593
325.6595	4.983499	10.36458	-4.524923	-9.483543	3.613755	-8.540134	4.764056
325.9994	14.32845	6.142028	-21.90897	-0.2485366	6.648777	-3.003974	-5.67646
326.3392	14.01591	-5.474927	-18.68613	4.930691	-2.12164	-0.8047295	-19.26184
326.679	0.8244926	2.098382	-7.127939	5.835165	6.583372	-5.547057	-15.22539
327.0188	-10.06962	-2.473283	-1.473273	-3.986488	8.244096	-10.33758	-19.39711
327.3586	-8.639032	6.6274	8.412805	-4.412057	6.687762	-9.100522	-2.185345
327.6983	-3.955008	2.94788	11.94763	4.595989	-4.938657	-0.2841195	-12.52688
328.0381	-1.024706	15.81966	12.00112	-4.193483	4.98634	-0.7474023	-9.149166
328.3779	-1.531278	8.317791	-9.798277	-14.86573	12.78159	-6.111566	-18.63562
328.7176	-0.3474104	8.018966	-11.72773	-18.6405	5.593338	-20.07825	-4.27836
329.0574	-1.86991	3.363421	-9.927608	-9.754733	-1.107056	-13.7602	-8.859648
329.3971	-7.877515	15.88609	-1.12889	-22.22388	3.303752	-13.97657	-0.9076469
329.7368	-0.9618663	17.6673	-8.414804	-25.01799	9.600994	-8.456897	3.406638
330.0765	2.47403	16.12281	-12.49012	-20.11564	7.635638	-4.535877	7.257542
330.4163	4.763728	1.272012	-14.36922	-0.9442791	12.46679	10.04794	-2.689956
330.756	2.832755	12.39917	-6.974698	3.809889	7.541908	3.057903	-5.256188
331.0956	2.558211	15.00781	-1.322864	-6.963042	0.2958262	-7.947555	-5.444554
331.4353	0.3956825	7.272122	8.019812	-4.733324	-3.728664	-12.56047	-6.151752
331.775	-10.34752	-3.227832	7.64794	-1.741231	-4.3047	-0.5931654	-3.03701
332.1147	-1.241018	10.52412	9.976993	2.802895	-10.36316	0.3916752	-0.8136352
332.4543	-0.4010272	12.83722	2.652462	-12.58863	-8.720429	-18.23528	-3.030119
332.794	2.361263	7.221156	7.014646	-5.251313	-7.93817	-23.74743	-4.918707
333.1336	-10.75458	-1.350263	3.693988	2.941204	-6.363961	-19.67981	0.8244439
333.4732	-2.039612	-2.527992	2.243128	9.503576	3.270237	1.44644	3.125644
333.8129	1.446301	2.552706	-9.969528	-12.96905	13.79469	-0.1574438	-2.895418
334.1525	8.389836	11.46522	-8.805322	-15.71376	7.444228	1.182259	-8.182135
334.4921	4.75542	5.543411	-9.467283	-15.71694	-5.407994	-11.61221	-13.18607
334.8317	7.517147	-2.244539	-3.22786	-8.185531	-1.253657	-5.849496	-5.025702
335.1712	1.259872	2.263095	-3.376101	-17.41248	6.10266	-12.95768	0.126034
335.5108	7.520372	6.303369	-1.393069	-16.45928	1.009751	-8.676428	3.088645
335.8504	2.126878	12.68232	-8.816597	-24.74582	-5.673815	-0.8623038	-4.886343
336.1899	-0.9474221	15.32506	0.1208361	-17.71712	6.684936	14.92328	-1.655069
336.5295	-13.86256	12.30954	5.86683	-16.75008	12.35017	3.459996	-3.977487
336.869	-9.120668	-0.5338857	6.835776	-8.868857	5.532468	-1.924362	-3.944844
337.2086	-7.999879	5.182547	-9.133797	-13.45944	-4.859096	-2.925717	-14.37903
337.5481	8.920074	4.059531	-11.03855	-1.737325	-2.295805	5.564611	-13.70643
337.8876	15.03353	4.159301	-11.63037	2.747491	-6.224649	-2.20959	-9.105817
338.2271	11.27817	1.530992	-3.082138	-4.23741	2.863521	-4.584894	6.572787
338.5666	2.793782	7.988728	-0.26366	-18.02793	-1.473883	-9.02576	8.97644
338.9061	5.780937	-2.435756	0.1562145	-15.70787	-3.629747	-5.519815	2.542904
339.2456	3.308964	-5.887558	-7.790768	-5.652228	-15.41587	-5.001953	-10.00821
339.585	-9.127904	-2.177971	-1.83669	-12.76128	-11.61847	-3.490795	-10.23313
339.9245	-6.723174	3.679401	-4.539952	-3.551241	0.3159544	-13.3357	-6.378733
340.2639	6.969168	-2.0134	-6.800697	-1.927318	6.704912	-11.25747	3.674124
340.6034	12.60349	-5.537259	-9.552707	-1.576629	1.88502	-11.78949	8.223017
340.9428	8.200298	2.079926	0.6837381	-11.85228	7.497141	2.731037	7.47617
341.2823	-8.587709	0.3166966	-2.241402	-5.276017	11.18824	3.303842	-4.176786
341.6217	-15.69967	-1.022322	-0.6568332	-8.45121	9.866549	1.319217	-10.87276
341.9611	-7.937787	0.2123637	-9.620494	-7.013078	-4.562543	-7.390798	-6.96163
342.3005	6.68219	1.015134	-7.939551	-5.211307	6.429112	-3.52802	-0.1910321
342.6399	9.083619	2.00204	2.722891	-18.03559	-5.745674	-8.053333	-0.3674854
342.9792	1.618981	-2.690224	11.72628	-30.81044	-7.356245	-18.0208	-1.084524
343.3186	-5.612558	3.093758	-0.4225033	-41.14296	-8.938187	-16.2909	-3.091833
343.658	-6.892317	8.918452	-1.519601	-29.95259	-3.007421	-5.533682	-4.521137
343.9973	-2.340186	27.22889	-1.822138	-30.07954	-1.058636	-15.86829	-4.751388
344.3367	4.070425	17.03894	3.269282	-20.27044	-5.027847	-17.95606	-2.952693
344.676	4.342485	-0.2097664	5.193735	-19.54701	-3.786099	-12.47767	-7.020758
345.0153	10.35055	-4.086598	7.72918	-0.9942074	-5.821545	-4.011791	-12.31761
345.3546	12.08486	9.775403	-3.262427	-12.18121	0.3749371	-22.10566	-10.29259
345.6939	13.6882	11.8454	-4.727181	-23.35674	-1.116921	-29.85355	-1.314816
346.0332	13.5697	-1.801984	-2.850298	-19.08136	5.767717	-20.59846	-2.113429
346.3725	-0.355553	9.364115	-3.371574	-12.22533	5.021238	-15.63086	-2.639367
346.7118	-3.780428	21.57045	-6.703461	-21.06607	0.9410207	-14.15363	-5.045669
347.0511	-8.306294	20.37935	10.84836	-17.87112	-8.536616	-4.706524	0.9436482
347.3904	-8.537301	10.49818	6.564119	-14.1115	-3.700928	-3.939801	2.105291
347.7296	-9.703024	14.4334	9.153378	-21.35385	4.394998	-18.68429	5.938048
348.0688	-3.969955	18.51755	1.985058	-25.55609	12.64138	-22.30584	1.63174
348.4081	3.991402	15.42324	18.57154	-10.43341	14.32481	-12.53844	5.208495
348.7473	1.601236	9.455409	1.931598	-4.750604	4.951225	-9.317736	7.25342
349.0865	2.169511	-4.247007	8.859938	9.093534	-0.7951557	-4.306099	4.83159
349.4258	-8.237127	-5.606602	0.2433693	5.473906	-8.623727	3.153617	-5.764427
349.765	-0.0008171435	-1.420369	0.9845933	1.727447	-1.218152	3.840989	0.9144924
350.1041	2.637299	-3.537047	-4.62971	-5.409412	-4.209019	-10.55239	-0.2633639
350.4433	6.150587	2.08388	4.201799	-5.426364	0.8434549	-19.9208	0.4411651
350.7825	-5.775778	15.85925	-1.063805	-17.77209	-11.95876	-26.12614	-7.833521
351.1216	8.296864	20.2624	-5.058943	-16.84987	-7.506533	-16.58374	-6.650523
351.4608	-0.4784189	8.068147	-4.96856	-9.218818	-3.913551	-16.22845	-1.716644
351.8	-1.696154	5.592235	0.5976911	-3.213054	8.123059	-11.34673	5.465596
352.1391	-14.12876	13.23916	3.586503	-2.731664	5.572085	-15.06903	5.370235
352.4782	-10.63356	22.00475	0.6270102	-8.510289	7.747803	-21.19795	-1.546821
352.8173	-9.877717	16.88371	-3.427868	-15.92429	8.12534	-13.63914	-5.601503
353.1564	3.785754	9.971147	0.9278113	-15.76375	9.985715	-7.602627	-5.967028
353.4955	19.21935	-3.26492	6.148921	-2.906371	2.380971	-5.380692	5.25021
353.8346	20.6665	-0.3413217	3.387284	-2.298648	2.12352	-16.35493	11.62292
354.1737	17.26105	5.707981	-8.678152	-8.659606	5.794971	-13.46007	13.58903
354.5128	5.66029	18.88006	-3.098947	-7.745841	5.756279	-11.97655	11.25973
354.8519	-3.384108	5.328465	-5.128178	-1.432343	-3.523394	-9.496278	12.3187
355.1909	-9.755366	0.5444836	-5.164055	-6.327753	-10.39793	-4.018411	12.67588
355.53	-12.71183	7.388495	-11.82581	-21.31409	-2.64931	-1.636104	8.585467
355.869	-9.576782	19.44089	-3.386048	-12.96998	-1.353175	5.216365	14.17145
356.208	-8.527089	18.79488	-9.352813	-4.228167	6.034003	1.023528	6.733611
356.547	-8.091081	6.835001	-10.48234	4.694052	13.0554	-2.348626	10.53403
356.886	-6.435697	0.2962426	-7.170657	-9.563793	14.38822	-5.946322	5.025423
357.225	1.333676	-1.610472	1.208502	-1.249657	9.24408	-8.468764	7.344496
357.5641	-6.001007	5.583654	5.231593	2.053419	3.987242	-10.3942	8.235679
357.903	-10.76023	9.356112	0.6639766	3.37432	11.21427	-10.975	13.77385
358.242	-8.660517	15.33388	-3.481573	-18.5335	7.778407	-9.976738	5.742557
358.581	-0.8378797	20.56936	5.979345	-25.8541	8.51664	-11.19631	0.3384722
358.9199	-6.33258	8.954351	14.84261	-24.54074	12.21338	-10.41037	-6.091548
359.2589	3.256871	7.268308	6.842186	-9.176763	17.69257	0.1267807	1.175733
359.5978	12.62064	5.689913	-1.882872	3.129131	9.560163	-4.705374	5.495104
359.9367	20.04569	4.524424	-2.223808	6.717548	3.082796	1.926637	17.66345
360.2756	16.24574	2.390443	-5.377768	-0.7822998	-2.143337	3.823065	12.23165
360.6146	3.961747	4.354972	-4.780745	-2.321159	-3.289574	2.908964	7.42606
360.9535	-5.191236	10.08092	-4.087256	4.781147	-0.2523546	-5.342925	6.312128
361.2924	-15.1277	11.3957	-6.482897	-1.758716	7.378303	-5.346969	13.03191
361.6312	-9.878463	7.253454	-12.37088	-2.778549	6.468644	-1.080195	6.773823
361.9701	-9.164227	2.752763	-14.30275	-11.97363	0.9750861	-16.47746	3.40299
362.309	1.525789	5.89905	-7.031995	-11.41856	-0.829177	-12.7952	1.173944
362.6478	3.679586	16.85203	3.342906	-9.669792	-3.473412	3.491626	12.76325
362.9867	1.106114	11.34631	7.454594	-6.962553	-1.737237	14.16422	14.44647
363.3255	-10.08063	7.673143	9.327322	-14.91934	2.317096	5.329212	16.78464
363.6643	-5.693692	-3.148217	2.737978	-17.17719	12.8736	9.83437	14.91912
364.0031	6.925082	4.912327	-0.9728262	-2.229877	20.40435	21.71513	14.22018
364.3419	11.2547	6.764609	-13.11739	-1.548057	13.71579	15.99499	9.419932
364.6808	0.08033032	4.949197	-11.39445	-6.167708	8.797766	2.237818	3.873616
365.0195	-10.21208	4.498923	-17.953	-11.39377	13.41342	8.418966	11.22447
365.3583	-11.19276	16.0752	-2.189116	-2.295225	20.96398	23.58942	19.31177
365.6971	-0.1750148	16.28994	-0.9519429	4.772235	17.29416	16.98726	21.55847
366.0359	18.13861	5.355252	4.623161	18.84032	19.90276	9.41396	21.7692
366.3746	19.14366	4.123642	2.199609	10.84379	30.61039	6.619862	25.74059
366.7133	11.98399	18.8655	3.730339	-0.5798546	35.39657	19.13691	26.97061
367.0521	-0.0632522	19.73192	-10.46767	-5.759812	32.60616	18.70351	19.69172
367.3908	-2.621552	10.67026	-10.10227	14.65412	32.872	19.50965	17.49589
367.7295	-9.309984	-1.689259	-2.872868	14.93987	27.20937	18.66318	21.56981
