SPECTRUM DATA FILE
SpectrumCount:	11
PixelCount:	2500
UserName:	Atto
SampleName:	
LightSource:	
Comments:	
DeviceName:	Qmini
DeviceManufacturer:	RGB Photonics
DeviceSerialNo:	20020

Name:	pow1_24	pow1_1	pow1_0	pow0_9	pow0_8	pow0_7	pow0_6	pow0_5	pow0_4	pow0_3	pow1_2
Date:	2022-02-16T15:59:59.9267058+00:00	2022-02-16T16:02:25.4351774+00:00	2022-02-16T16:03:57.0377985+00:00	2022-02-16T16:06:19.8417797+00:00	2022-02-16T16:08:22.2451256+00:00	2022-02-16T16:10:29.3486375+00:00	2022-02-16T16:12:12.4520741+00:00	2022-02-16T16:14:06.5548465+00:00	2022-02-16T16:16:13.2576706+00:00	2022-02-16T16:17:47.4606495+00:00	2022-02-16T16:19:54.1635794+00:00
ExposureTime:	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
TemporalAvg:	10	10	10	10	10	10	10	10	10	10	10
IntensityUnit:	ADCvalue	ADCvalue	ADCvalue	ADCvalue	ADCvalue	ADCvalue	ADCvalue	ADCvalue	ADCvalue	ADCvalue	ADCvalue
CCDLoadLevel:	0.0872149	0.1110666	0.1229433	0.09682628	0.06592862	0.07021003	0.07415643	0.06700621	0.08959481	0.09693237	0.08867021
Temperature:	23.82187	24.12839	24.23068	24.43546	24.43546	24.6405	24.53796	24.53796	24.53796	24.6405	24.6405
DiagramColor:	200	16711680	49152	16711935	42495	12632064	3368611	53970	65280	255	12898745
ProcessingSteps:	783	783	783	783	783	783	783	783	783	783	783

Wavelength [nm]	Intensity1	Intensity2	Intensity3	Intensity4	Intensity5	Intensity6	Intensity7	Intensity8	Intensity9	Intensity10	Intensity11
420.4538	540.6146	480.0573	269.9992	110.9215	13.57889	15.51306	18.691	0.3742376	-5.537245	1.914848	520.1044
420.791	533.496	467.911	254.9412	121.8211	8.107102	10.51381	9.013888	-8.4486	-0.3715062	-6.20932	523.9339
421.1282	530.7431	470.6852	268.5107	123.0348	7.767274	8.534237	13.96731	-14.7806	-1.49687	14.839	521.4204
421.4655	535.0035	472.1339	283.333	126.2526	12.46251	-0.9202598	14.42645	-3.280854	-4.092873	20.6464	505.583
421.8026	536.3057	483.6428	273.9908	120.9941	14.13323	-4.676665	5.024588	-1.341681	-10.89392	14.32162	505.8806
422.1398	534.9487	485.0342	266.6118	127.8142	16.03424	15.61912	16.08939	0.6787279	-15.17427	6.364053	519.0038
422.477	540.7816	487.3517	271.9481	132.597	10.21611	18.61691	19.22792	-4.309101	-12.32452	3.064343	528.3634
422.8141	543.9526	497.5311	283.3495	122.8621	0.3455797	13.4582	17.68104	5.789728	-9.180001	1.403905	526.3414
423.1513	544.1218	508.9528	273.8584	117.0886	-5.74454	0.1316702	-1.169884	0.4299424	-14.31078	-3.487279	528.6353
423.4884	530.6132	517.5247	289.0843	114.2999	4.364046	-3.969089	-2.255453	-4.841876	-11.0663	8.407158	532.2108
423.8256	543.6887	521.0897	288.413	131.8591	2.540401	-5.902392	-1.421256	-7.117434	-5.554785	7.288695	532.8198
424.1627	548.7784	525.3941	294.0219	138.6775	1.671457	6.52302	16.61768	8.086234	-2.108278	13.53575	532.4623
424.4998	553.3552	514.888	293.5373	136.7095	3.634761	1.70733	15.56871	14.4351	-4.611463	0.8953624	545.4235
424.8369	549.1826	515.0875	318.3409	128.7174	20.66771	-1.527025	22.26315	15.30913	-3.993954	13.65046	552.761
425.174	560.9359	530.9808	310.1683	137.0042	24.45487	-1.107805	6.480715	3.785052	-2.277386	10.51698	550.7777
425.5111	558.7632	540.4316	296.4781	146.081	14.67941	6.853498	7.367273	5.826188	2.170119	7.621111	552.6798
425.8481	569.1277	542.9992	283.1254	144.7562	14.87833	0.5719242	0.6107932	11.67557	-2.467276	-3.062427	557.6564
426.1852	569.455	544.4498	296.6709	142.1348	15.30085	1.621858	14.96742	6.480594	1.957412	-3.865241	567.3745
426.5223	587.8204	559.9232	293.6487	133.7813	8.812894	5.580398	8.908798	1.862562	4.527895	3.815143	585.5361
426.8593	597.0096	556.1721	297.4449	126.5335	1.413899	12.7202	13.34499	-0.09210737	10.85994	-2.022721	592.2502
427.1964	614.1415	556.4932	311.9098	130.945	15.78286	10.00202	8.311243	-4.004654	2.201573	-5.187926	603.5798
427.5334	606.5103	564.1638	319.66	147.2186	22.95738	15.54439	10.45587	-8.082255	-4.006711	-4.895239	605.3046
427.8704	609.1724	580.0815	312.1591	156.2477	15.69576	15.51851	8.798288	-4.923004	-13.74375	8.361355	606.9198
428.2074	623.7415	590.1588	322.7987	157.3318	7.606329	13.28833	8.222116	-2.466677	-15.38647	6.260618	613.6204
428.5444	631.0118	607.25	337.5984	146.3153	0.6725525	5.398389	12.52133	-10.99217	-9.635978	-2.147466	627.9399
428.8814	619.7059	618.4274	343.2259	137.4806	14.02201	11.21814	11.36907	-11.62948	-5.342829	1.834542	630.3351
429.2184	619.5764	614.9612	341.5461	139.9071	11.6443	11.59969	2.603906	-8.810427	-5.421473	2.043183	615.6816
429.5553	629.8909	606.7346	350.925	151.3932	8.006345	11.70031	-5.404896	3.394199	-7.337532	7.15474	626.7866
429.8922	642.5513	612.9714	349.31	152.8161	-4.782916	7.67549	8.172373	11.86069	-9.087976	11.1636	647.6906
430.2292	648.4223	620.1782	351.0882	154.9755	1.732481	5.308941	24.81754	15.70405	-10.02569	22.715	646.8137
430.5661	673.4008	625.3647	356.9591	157.1139	5.535818	3.696787	22.23557	8.174679	-6.832417	12.84441	636.6403
430.903	687.8165	629.1332	354.6613	164.6713	11.08571	6.510799	7.45726	-3.831906	-12.06659	6.80441	627.8992
431.24	686.664	618.2485	365.0606	162.7921	17.1986	17.38824	-6.440725	-3.864573	-19.16836	11.56787	633.606
431.5769	668.7068	617.436	377.8083	171.6711	15.02931	23.1363	-2.256124	0.5071009	-29.64713	19.61472	645.9669
431.9138	674.1155	628.9897	386.3864	171.611	12.55374	27.07172	12.19361	15.36968	-15.45695	19.84816	666.3965
432.2506	688.9681	667.6783	390.2893	187.2575	14.08396	33.85002	31.34949	30.76434	8.305017	33.10005	689.8767
432.5875	696.6026	686.1815	402.895	201.6107	36.056	42.02608	36.94344	42.28515	22.74785	46.98618	701.098
432.9244	692.5326	680.7938	406.5526	202.4595	49.09104	54.2088	27.05791	28.71155	21.08687	45.85583	701.5406
433.2612	685.9916	666.3165	387.1297	187.2637	40.18287	52.58804	17.79479	15.30549	7.866105	29.26257	678.304
433.5981	675.7128	655.1721	382.3586	184.4007	19.47614	34.17339	24.05405	8.668894	7.934061	19.75246	671.3376
433.9349	673.0851	644.9283	368.729	186.497	17.76361	4.919141	21.15101	8.515198	4.745572	14.53888	655.2357
434.2718	682.013	630.5856	369.5754	182.6252	28.79073	-8.128244	11.38994	10.83176	2.507643	17.96904	646.7194
434.6086	667.386	650.3513	376.41	179.4883	22.30439	-3.377463	2.659189	8.598369	-2.571088	8.706192	642.3515
434.9454	636.9932	641.3425	388.5326	161.6327	-3.839166	4.073532	9.456661	-4.374889	0.8930985	-0.1501172	644.213
435.2822	632.8932	620.5973	372.769	147.3925	-21.2034	-2.838887	1.092192	-17.24838	-8.866107	-3.357197	615.9947
435.6189	642.1948	597.7396	356.1495	130.5924	-20.88235	-15.01425	-7.226731	-20.77505	-27.98195	0.5641152	598.0231
435.9557	649.5835	607.5918	361.4473	125.7336	-8.911494	-17.59242	-8.457278	-22.32363	-47.06901	2.300777	605.1973
436.2925	640.049	606.4672	361.5716	115.8375	-3.590067	-7.614201	-4.14314	-22.9273	-38.04956	12.54373	609.5192
436.6292	639.112	608.58	362.9555	140.7596	-1.64185	3.753064	-4.230087	-21.10827	-35.6673	17.89009	615.9642
436.966	638.4901	606.7317	348.5134	152.7627	-1.273849	2.488115	1.628678	-15.5761	-31.5988	11.62544	627.2234
437.3027	640.5163	612.832	345.2893	163.2702	-1.613999	-2.500996	6.663887	-4.397309	-31.8263	2.44628	646.8435
437.6394	644.6698	620.8224	345.1636	162.4847	0.2388024	-10.62406	-5.706653	1.50647	-11.75017	3.507208	647.5227
437.9761	641.8305	627.1938	362.516	169.2525	10.8949	1.963853	-15.10323	3.692643	-1.702994	5.799234	631.1342
438.3129	650.3192	635.9935	361.4558	167.8201	21.24484	6.825785	-10.28198	3.880356	5.279658	7.394106	621.0078
438.6495	649.6812	642.6183	363.8086	174.9979	13.66769	11.01945	7.208566	1.82393	-1.815949	9.958979	634.4789
438.9862	654.3221	641.3112	370.3428	180.0449	1.375436	3.685493	10.32545	-7.38195	1.991142	14.8123	645.5148
439.3229	662.5033	637.1465	364.0371	182.6857	-0.6108342	-3.378016	9.301756	-14.48099	-3.397451	12.85546	653.8228
439.6596	664.5381	651.9369	367.6315	181.03	8.07723	-0.2400004	16.34102	1.815992	0.05643041	11.23849	667.8989
439.9962	662.2684	655.1573	382.8068	183.3048	17.69555	6.700226	21.74208	8.657939	-12.57832	21.19883	682.5211
440.3329	656.7351	643.6269	404.3855	174.9395	20.76417	20.09932	11.95139	13.49078	-6.285834	26.34502	662.4965
440.6695	674.1266	642.1025	393.0045	170.6984	19.13819	17.05841	-12.20658	6.073462	-5.725764	21.47898	669.0666
441.0061	692.7956	657.3851	404.0769	181.8585	20.43229	9.73534	-1.535238	11.88962	-2.539362	18.56418	684.9172
441.3427	709.0486	677.1411	413.7216	191.3228	13.69667	1.834275	3.88787	13.16712	-1.549915	14.24981	699.7762
441.6794	711.1991	686.9293	415.0724	186.1354	0.4044513	3.839931	9.991469	15.87503	4.372621	-2.951144	685.5385
442.0159	715.0538	703.2202	408.3625	179.7422	7.62251	5.74687	-7.74965	17.32123	5.781513	-15.05522	687.993
442.3525	710.0944	700.9224	412.6683	190.4831	20.73785	15.71554	0.9253979	13.24275	-3.529127	1.785921	699.7241
442.6891	711.0434	714.0826	418.8403	193.2935	21.02304	14.07963	-2.068274	8.743442	-11.63879	12.09727	711.8325
443.0257	722.0087	722.3039	412.3021	197.2371	8.826154	9.175818	2.932591	7.521977	-9.851352	12.79362	733.4232
443.3622	725.6445	725.1342	411.2449	204.2292	14.43625	-4.271759	-3.092738	13.33184	-9.975961	0.9555142	743.0897
443.6988	735.8544	722.1425	425.474	212.8425	20.53246	10.83575	1.876149	17.92042	-12.34968	17.46957	744.958
444.0353	752.3683	738.7905	432.7792	210.3576	24.54518	14.79689	-1.225526	10.74162	-15.63395	16.51687	742.4409
444.3718	779.4126	754.7538	447.7307	209.9665	27.97188	17.91453	5.310683	14.94213	-16.14422	21.62048	752.4016
444.7083	774.9179	761.9261	459.3096	213.6797	23.40204	5.946869	0.2873561	12.31337	-11.41808	10.43334	761.6035
445.0448	771.6918	768.2193	478.245	221.4817	17.82909	9.723167	3.185162	13.32046	-3.858664	21.86427	774.8377
445.3813	771.159	777.2355	466.6814	220.696	7.07779	10.47683	4.516351	0.2409316	-2.774791	18.99265	787.658
445.7178	775.4767	780.3859	459.4942	217.2136	12.61896	18.65113	12.82276	4.126256	-6.742412	8.882617	772.8057
446.0543	782.9213	780.0759	459.6451	219.1587	11.51802	11.7616	17.77321	3.387335	-12.43781	4.318191	770.0646
446.3907	786.3534	784.9943	457.4662	224.381	27.38251	8.899244	13.74388	12.20725	-11.69071	6.624946	784.376
446.7272	795.1932	791.7499	444.3796	231.3539	27.45676	-2.308983	10.84271	0.3751115	-8.429507	1.918739	803.0278
447.0636	794.108	800.6348	445.0915	234.0153	22.79868	6.708404	7.420386	-13.43069	7.890828	2.867644	796.7655
447.4001	797.7829	818.3215	462.4747	230.7954	8.095762	4.994263	8.915205	-9.205057	-2.207314	15.46854	790.3264
447.7365	792.5824	821.0527	462.7566	215.2464	16.09073	13.40345	0.5853989	2.178273	-9.255123	18.30714	787.4342
448.0729	806.9109	817.4937	466.9829	203.2454	6.141775	10.12004	0.5384917	-7.095778	-14.45687	13.2309	795.3062
448.4093	801.9997	815.9935	481.429	211.0193	10.32528	19.34371	8.983493	-8.757895	-2.64344	11.43305	807.441
448.7457	796.8662	823.6212	480.3305	232.4797	7.49672	11.06234	10.05112	-4.184368	-4.095277	-3.424162	811.104
449.0821	769.1383	805.6776	466.688	236.0279	19.95314	16.10405	2.697113	-0.07943576	0.7592461	-9.252884	799.2481
449.4184	764.503	790.9283	461.412	222.4489	8.605426	4.55378	-9.784079	-12.77198	-1.440825	-1.939028	789.8842
449.7548	759.346	792.6224	465.6935	224.1022	9.106684	-1.122778	-5.257132	-3.822396	-6.135588	-5.307565	802.3094
450.0912	784.954	800.2446	476.9373	224.8159	-2.47505	-1.601174	4.757797	-3.586936	-15.49473	-11.25681	803.9601
450.4275	782.4352	805.9296	486.8575	221.7358	2.31289	19.81558	11.46904	8.468287	-10.27744	0.9900186	782.7413
450.7638	774.3613	802.8639	482.0148	222.3705	0.5013161	18.18571	0.3149625	8.097254	-0.72991	14.27895	778.4137
451.1001	764.2704	797.5813	474.3248	229.912	1.116114	15.71511	-8.69396	11.70277	-7.835572	19.20734	801.2178
451.4364	779.1829	791.3962	478.7417	232.2974	-2.895791	13.47998	-9.118534	1.545476	-12.88344	6.951574	823.8868
451.7727	787.8182	791.3444	492.9037	229.2407	6.484273	17.01454	1.155297	-4.033846	-18.12411	8.114134	818.0583
452.109	794.1788	792.3941	484.616	231.3447	12.79667	3.087759	4.361441	-8.754429	-25.20016	4.650637	802.7123
452.4453	774.09	778.2837	487.2189	225.0674	14.31065	-0.7421433	5.908223	2.440819	-28.06637	17.38268	768.9674
452.7816	757.2008	789.1898	482.3628	226.0083	10.51766	3.037601	8.753494	0.9044898	-11.00973	11.07139	759.812
453.1178	759.3079	798.4861	485.3513	227.9593	9.400748	10.96812	16.11522	4.153074	6.095448	5.405477	775.3135
453.4541	794.5759	801.7421	485.8469	236.9706	14.68861	10.04645	22.52008	9.794171	3.857424	1.444518	796.0551
453.7903	797.5858	788.404	495.7702	242.5714	13.16761	8.832222	18.82799	19.67637	-3.150083	20.2999	797.2135
454.1266	795.0151	801.0407	503.5574	244.3786	13.07982	6.448325	12.42406	10.01585	-8.092202	26.45676	790.4052
454.4628	777.963	817.1417	491.0907	249.2845	8.719698	16.60394	11.40874	3.108239	-4.668524	11.33848	800.662
454.799	788.0249	825.3708	473.7527	245.6399	10.77197	14.8638	10.1117	6.989688	-8.19644	-4.057104	813.5775
455.1352	784.4002	819.0383	470.8777	248.8087	22.81427	9.970189	10.6681	12.28247	-12.94151	-3.59343	800.6331
455.4714	799.3014	816.9147	490.4036	237.9746	35.25594	0.960148	2.837117	4.328434	-10.36332	4.191164	785.9141
455.8076	800.6509	805.8577	496.7415	238.6715	33.41986	15.81415	11.00743	-4.89313	-5.787915	16.89935	798.1689
456.1437	798.4311	810.5452	487.1305	243.2668	23.34617	19.08066	1.214457	-9.77896	-8.900057	9.805562	821.102
456.4799	795.8268	824.8509	486.2646	256.3269	29.13947	9.821442	10.30677	-7.21051	-1.112535	3.653406	833.0358
456.816	808.7072	846.2867	494.6867	248.1998	22.70281	-0.4064213	1.039492	-8.917613	7.217211	-5.762208	846.5899
457.1522	806.4937	857.7352	514.8754	247.67	13.33287	6.409993	10.05751	5.189742	3.668653	-7.913506	852.2253
457.4883	808.6212	878.2961	524.9078	243.7118	7.568923	11.14403	1.727991	12.84354	-8.306907	-5.201658	859.7782
457.8244	816.7803	888.9504	529.294	252.0251	20.67871	13.36332	14.78948	15.65845	-7.129134	6.803213	861.4776
458.1605	843.8803	907.2088	519.4274	254.7545	15.10287	10.99622	10.96973	4.498438	-2.798132	8.797017	877.8275
458.4966	850.5804	924.0734	541.2041	260.7672	13.30092	13.78234	22.30989	20.19664	-8.041427	14.52404	886.8091
458.8327	865.1628	920.3261	551.3694	259.8908	10.60234	12.74373	9.567003	20.79123	-1.838515	19.42622	918.85
459.1688	883.0715	908.4478	558.2914	267.4022	14.79608	9.112394	10.94085	18.2737	-4.132288	19.31398	928.3949
459.5048	907.0682	927.0277	546.2185	268.2759	1.333578	3.684356	8.795133	8.146991	-6.118413	10.79643	935.1265
459.8409	909.1666	941.9667	554.864	267.767	0.3710004	5.500842	14.27364	18.16151	-10.30481	10.22721	937.7573
460.1769	907.459	941.4034	558.2944	272.8669	-2.827814	14.53054	-0.6933936	13.83485	-4.821693	8.225019	967.8619
460.5129	920.83	947.3549	567.3907	276.5208	5.10835	18.62666	3.655999	7.678313	-1.098682	8.22738	975.4191
460.849	931.6341	955.4203	573.6757	282.4026	5.509798	6.748183	16.51707	1.352956	-4.647651	1.051362	978.6057
461.185	941.9537	946.9658	573.6573	300.6895	9.156909	0.8395071	15.57545	9.172712	-0.9969004	-7.671768	965.859
461.521	943.2834	966.1721	574.0262	302.4512	15.16076	-3.07184	7.211946	7.781923	-6.182962	-4.318963	981.1742
461.857	947.6342	982.9979	578.8547	302.3237	31.35789	4.117583	7.757885	2.195811	-4.034501	-12.47894	983.8618
462.193	948.0709	978.3583	607.7181	303.0643	31.59972	12.29852	5.250697	-9.251394	-7.425251	-16.35101	1005.882
462.5289	976.7426	971.843	608.8605	310.6696	20.60732	21.2716	8.379218	-1.820267	1.696656	-19.21877	1006.88
462.8649	989.111	998.9005	597.2802	302.3732	11.57765	24.94262	6.569615	1.354369	-9.379761	-14.82499	1017.919
463.2008	991.3	1017.438	591.1098	295.8492	16.62128	15.07559	4.8439	10.8891	-14.91517	-9.725775	1013.219
463.5368	980.1298	1005.876	601.1437	304.9116	18.86182	6.350403	0.6156978	-2.936736	-18.91514	1.7993	1017.411
463.8727	975.8709	1022.911	602.4648	306.838	20.57809	4.91364	3.163111	-0.3400376	-6.12974	12.60695	1004.597
464.2086	975.9341	1028.344	610.5608	306.0535	13.29401	12.69478	13.83959	8.417837	-9.63446	14.23117	1014.958
464.5446	983.5977	1030.531	625.6495	300.4001	13.65271	15.4287	13.90768	11.52358	-2.789055	7.445562	1029.004
464.8805	973.7878	1010.655	628.1097	314.5093	20.42806	3.100765	1.887949	-11.84437	-0.625511	-6.928925	1039.608
465.2163	957.117	1003.459	616.048	330.7161	30.72343	2.806789	-2.602882	-16.06938	2.505403	-3.252941	1024.166
465.5522	951.302	991.5219	603.8744	324.602	36.63111	0.9372489	13.0802	10.10467	-6.526642	3.42976	1007.484
465.8881	978.549	1012.519	609.613	319.7008	36.30586	10.41918	18.19653	19.42724	-4.896665	0.2545362	984.3635
466.2239	994.4804	1028.397	618.639	312.5686	26.22479	6.053438	9.233491	10.13415	-1.195815	-8.337106	989.9503
466.5598	981.2635	1022.701	623.3204	325.5253	23.77167	4.024032	11.36748	-3.880682	-1.384687	-9.385806	1000.284
466.8956	959.5016	1013.688	606.3591	320.8489	22.66819	-3.209073	17.20617	2.327494	-3.605656	-6.785246	1020.533
467.2314	947.6717	1015.98	600.1172	321.0115	22.16774	-3.087697	8.390406	-4.41873	2.182808	1.746418	1020.549
467.5673	959.2771	1010.664	603.3139	314.8886	15.18309	3.045287	3.319231	-7.184798	2.227723	11.07282	1029.327
467.9031	957.4263	999.0509	600.1536	312.6457	25.51287	4.501688	5.247614	6.605041	-1.687531	16.40944	1009.339
468.2389	974.373	1004.059	589.0667	326.7993	24.53415	6.34943	9.759757	9.396275	-10.89224	6.822271	988.2334
468.5746	964.3563	1008.232	588.6044	327.8593	29.34621	8.928643	7.989269	3.401877	-11.36632	5.649284	976.6584
468.9104	971.1005	1003.013	608.0782	311.4236	18.7265	17.34546	21.9104	-1.886792	-8.808352	15.72541	987.3976
469.2462	958.5046	989.8199	614.0902	294.8142	18.9934	19.09621	27.23258	0.4153253	-4.315835	25.94627	992.9516
469.582	965.6979	988.8483	625.2063	295.5833	14.90947	20.28084	22.47934	6.826877	-6.701171	23.17878	978.7843
469.9177	952.2599	989.0403	612.0184	313.5835	22.93277	24.06984	12.51119	14.16219	-2.369162	13.88278	976.405
470.2534	966.2258	986.6674	601.7102	310.7122	18.36892	17.37263	11.43928	12.62391	2.761238	3.563895	986.0089
470.5891	961.6635	993.3898	584.2567	318.9607	16.70086	11.47046	0.7728912	-2.893625	4.040432	-3.439501	993.2487
470.9249	964.5525	998.4789	600.2385	312.9742	24.15997	9.027588	-7.162472	-5.585147	-4.649402	2.485441	1009.412
471.2606	962.4938	993.5294	605.1372	315.195	29.49981	12.81651	-7.385903	-8.39677	-2.782522	1.831403	1017.418
471.5963	971.1052	1000.597	620.5602	309.4762	24.29568	5.950625	2.785652	-6.665236	-2.752814	7.520851	1025.265
471.9319	977.737	995.2947	612.1417	325.5026	26.006	13.28873	11.94666	4.015132	-1.037007	4.033863	1018.583
472.2676	996.0993	1002.849	628.0062	342.3377	26.9017	21.4059	18.59061	12.07211	2.490989	4.9591	1016.639
472.6033	989.163	1005.982	625.4158	333.9233	29.29381	13.8704	20.22891	6.509095	9.185658	2.426691	1025.132
472.9389	984.2719	1027.419	635.9312	319.0943	19.91979	2.179669	13.27133	0.312519	-3.940207	11.1148	1025.992
473.2746	984.7146	1021.188	619.6302	326.464	22.38871	1.561745	0.3178464	4.584378	3.701506	7.33063	1024.866
473.6102	1016.656	1024.59	634.726	336.6538	19.52871	7.488218	-3.757586	3.560492	13.35383	11.01271	1034.257
473.9458	1031.83	1038.048	639.1958	340.7822	27.66513	7.130638	-0.2330162	4.501873	11.7759	12.48272	1071.696
474.2814	1045.522	1058.425	671.5547	340.8952	29.88958	15.55879	10.365	13.67006	-17.77358	24.13743	1088.415
474.617	1041.291	1066.034	671.1616	343.7247	26.5784	17.85199	5.416248	22.70661	-20.64489	23.3726	1093.347
474.9526	1066.393	1072.129	668.766	344.2884	17.83119	12.71826	2.599229	5.181433	-16.77653	22.29381	1115.213
475.2882	1066.264	1076.933	665.5922	356.3007	23.80505	-2.765187	3.949227	-11.10487	-6.419926	4.874356	1121.712
475.6237	1058.327	1093.941	697.3745	356.1288	28.1562	-3.666969	9.814487	-2.418063	-10.82404	7.577121	1126.98
475.9593	1061.576	1109.024	706.5433	352.5636	26.90821	4.658952	0.2419144	19.37076	-9.975149	4.727318	1126.089
476.2949	1100.375	1140.834	707.949	360.8037	24.4618	13.2153	-14.94206	20.20691	-12.14236	12.28158	1161.346
476.6304	1101.845	1154.106	698.6818	385.9939	29.3108	9.425933	-9.70422	2.282109	2.213275	4.634668	1167.999
476.9659	1120.243	1152.069	717.0757	394.8853	28.55211	5.760922	-2.144533	-9.718186	1.721996	-0.7896991	1200.495
477.3014	1137.241	1137.934	718.2635	389.6703	34.5304	0.4690635	5.527371	-2.755037	1.896814	-6.419587	1189.702
477.6369	1159.805	1150.336	745.2405	388.1474	30.99713	-0.8460053	3.276835	3.426841	-10.47715	7.030338	1194.566
477.9724	1152.355	1179.134	747.3931	395.4208	40.48807	2.999504	11.11798	8.457505	-10.14128	16.64411	1194.571
478.3079	1149.93	1234.557	772.6963	407.8972	37.85008	11.25517	3.424157	0.7377216	-20.12661	13.83594	1245.389
478.6434	1179.04	1254.605	766.6607	415.1179	38.0665	16.62925	-2.946178	6.649137	-17.30733	6.67024	1261.411
478.9789	1232.887	1235.268	781.5005	425.7532	29.7667	11.9655	-8.097893	16.12708	-18.35373	15.45189	1269.494
479.3143	1250.972	1209.77	772.499	422.9054	47.08792	10.3746	2.550825	16.5674	1.477362	14.77865	1271.857
479.6497	1229.632	1240.963	784.8784	413.7317	39.93565	6.340959	1.954589	6.841778	3.241762	3.355374	1283.253
479.9852	1242.935	1280.494	784.3038	418.7198	31.55881	16.66474	3.145207	0.8225485	4.98552	4.084696	1290.503
480.3206	1269.56	1282.75	790.8221	442.285	29.96978	13.8328	1.575667	7.131932	-11.75982	13.16609	1306.297
480.656	1272.925	1271.689	783.915	438.1259	40.28287	17.07395	7.152985	13.84034	-11.42258	19.23132	1301.738
480.9914	1261.426	1293.71	779.2702	419.4398	41.64835	2.699789	-1.574392	26.22981	-5.830314	12.97908	1306.299
481.3268	1271.12	1319.991	788.0606	412.5298	38.83332	10.35314	4.99586	16.6788	2.352247	16.18277	1305.475
481.6622	1285.965	1309.037	809.3566	426.3773	31.25709	13.13996	7.135794	10.59484	-0.9900813	14.88404	1304.812
481.9975	1298.729	1282.402	804.0378	433.4358	32.38398	21.98462	12.3275	14.37845	-4.27338	19.61969	1302.489
482.3329	1307.547	1289.561	798.7572	451.4837	42.2449	12.71016	6.260069	13.76025	-3.855667	13.41423	1304.639
482.6682	1308.855	1304.337	805.0004	450.4904	40.72832	15.51818	8.726656	2.698604	-1.363852	11.7793	1282.608
483.0036	1300.128	1300.612	823.3313	441.4417	39.15836	13.83992	12.68629	2.893196	-4.024532	14.12818	1279.97
483.3389	1295.171	1314.146	803.9482	429.189	41.37851	24.78242	12.70538	13.34328	4.145012	19.74073	1272.896
483.6742	1286.357	1316.873	787.0737	448.8429	40.35828	19.67819	6.672815	11.96684	2.87279	3.430597	1275.171
484.0095	1268.694	1287.601	790.4207	454.5064	47.29276	15.746	-1.748082	9.6276	-1.122678	-5.113209	1276.959
484.3448	1250.933	1268.509	801.1992	443.084	47.61273	4.175261	0.8941938	-2.058684	-9.927976	3.446944	1322.859
484.6801	1260.502	1268.865	800.9039	424.6559	45.09085	3.54733	4.134934	3.684204	-4.710092	15.50142	1307.153
485.0154	1260.005	1265.245	790.8663	427.8282	30.91189	5.805966	4.565723	-0.1131039	-0.7903651	5.995388	1285.969
485.3506	1278.421	1222.79	784.6831	427.4826	36.79388	2.500644	15.62746	7.964416	-3.102951	6.344727	1284.12
485.6859	1259.443	1218.528	768.3843	404.8272	37.77208	-3.501673	11.24524	4.062656	-7.662378	16.08673	1304.156
486.0211	1220.45	1207.3	756.9034	396.8341	46.1191	-5.276762	7.667683	16.29494	-4.966926	16.68291	1270.497
486.3564	1192.681	1207.507	750.6045	426.5044	37.62846	4.751469	-0.3376603	11.3485	1.810937	-5.261959	1231.199
486.6916	1226.407	1189.08	768.6183	444.5176	39.88364	10.79281	16.02728	13.70861	-13.18628	14.96878	1212.86
487.0268	1248.704	1183.565	797.9966	443.8025	36.05222	6.202575	21.85494	5.156528	-23.26425	32.1712	1246.049
487.362	1248.317	1183.871	788.9151	421.2879	38.78272	-1.45426	21.53102	4.992543	-15.14052	38.05594	1270.221
487.6972	1250.133	1185.477	761.4037	420.4474	31.39159	-7.667171	18.8518	7.516036	4.679803	7.558871	1271.038
488.0323	1241.166	1194.438	749.7521	404.2199	32.39347	-4.912615	18.17409	15.28318	0.2731245	6.261186	1229.104
488.3675	1225.775	1192.795	759.4951	417.3377	25.0372	1.403	8.218545	9.67039	-6.79419	0.05605903	1223.109
